,sensor_id,value,time,old_sen
161,5889,0,39452,16
162,5893,1,39453,18
163,5893,0,39455,18
164,5889,1,39458,16
165,5889,0,39465,16
166,5889,1,39466,16
167,5889,0,39468,16
168,5889,1,39469,16
169,5889,0,39471,16
170,5889,1,39479,16
171,5893,1,39484,18
172,5893,0,39486,18
173,5893,1,39487,18
174,5893,0,39488,18
175,5893,1,39490,18
176,5893,0,39492,18
177,5893,1,39505,18
178,5893,0,39510,18
179,5893,1,39513,18
180,5893,0,39514,18
181,5893,1,39520,18
182,5893,0,39522,18
183,5893,1,39525,18
184,5893,0,39531,18
185,5893,1,39536,18
186,5893,0,39538,18
187,5893,1,39539,18
188,5893,0,39550,18
189,5893,1,39556,18
190,5893,0,39557,18
191,5893,1,39567,18
192,5893,0,39573,18
193,5893,1,39578,18
194,5893,0,39579,18
195,5889,0,39586,16
196,5889,1,39588,16
197,5889,0,39591,16
198,5889,1,39593,16
199,5889,0,39600,16
200,5889,1,39601,16
201,5889,0,39606,16
202,5889,1,39610,16
203,6253,1,39622,10
204,6253,0,39699,10
205,5893,1,39702,18
206,5893,0,39703,18
207,5893,1,39705,18
208,5893,0,39712,18
209,5893,1,39716,18
210,5893,0,39718,18
211,5893,1,39742,18
212,5893,0,39745,18
213,5893,1,39777,18
214,5893,0,39779,18
215,5893,1,39790,18
216,5893,0,39792,18
217,5893,1,39794,18
218,5893,0,39795,18
219,5893,1,39813,18
220,5893,0,39814,18
221,5893,1,39826,18
222,5893,0,39828,18
223,5893,1,39833,18
224,5893,0,39835,18
225,5893,1,39837,18
226,5893,0,39848,18
227,5893,1,39857,18
228,5893,0,39858,18
229,5893,1,39866,18
230,5893,0,39868,18
231,5893,1,39872,18
232,5893,0,39874,18
233,5893,1,39885,18
234,5893,0,39886,18
235,5889,0,39942,16
236,5893,1,39971,18
237,5893,0,39972,18
238,5893,1,39973,18
239,5893,0,39975,18
240,5893,1,40020,18
241,5893,0,40023,18
242,5893,1,40028,18
243,5893,0,40030,18
244,5893,1,40045,18
245,5893,0,40121,18
246,5893,1,40122,18
247,5893,0,40147,18
248,5893,1,40180,18
249,5893,0,40184,18
250,5893,1,40187,18
251,5893,0,40195,18
252,5893,1,40200,18
253,5893,0,40207,18
254,6253,1,40210,10
255,6253,0,40223,10
256,5895,1,40228,17
257,7125,1,40229,6
258,7125,0,40231,6
259,6253,1,40241,10
260,5895,1,40248,17
261,5895,0,40249,17
262,6253,0,40252,10
263,5893,1,40269,18
264,5893,0,40270,18
265,5893,1,40276,18
266,5893,0,40278,18
267,5893,1,40285,18
268,5893,0,40286,18
269,6253,1,40310,10
270,6253,0,40312,10
271,5893,1,40313,18
272,5893,0,40317,18
273,5893,1,40322,18
274,5893,0,40323,18
275,5893,1,40329,18
276,5893,0,40330,18
277,5893,1,40333,18
278,5893,0,40334,18
279,5893,1,40629,18
280,5893,0,40633,18
281,5893,1,40634,18
282,5893,0,40635,18
283,5893,1,40648,18
284,5893,0,40649,18
285,6253,1,40657,10
286,6253,0,40661,10
287,5893,1,40799,18
288,5893,0,40800,18
289,5893,1,40801,18
290,5893,0,40803,18
291,6253,1,41346,10
292,6253,0,41360,10
293,5893,1,41376,18
294,5893,0,41379,18
295,5889,1,41383,16
296,5893,1,41384,18
297,5893,0,41385,18
298,5893,1,41386,18
299,5893,0,41388,18
300,5893,1,41392,18
301,5893,0,41410,18
302,5893,1,41426,18
303,5893,0,41427,18
304,5889,0,41502,16
305,5893,1,41519,18
306,5893,0,41532,18
307,5889,1,41556,16
308,5889,0,41591,16
309,5889,1,41592,16
310,5889,0,41623,16
311,5889,1,41624,16
312,5889,0,41656,16
313,5889,1,41659,16
314,5889,0,41689,16
315,5889,1,41694,16
316,5889,0,41712,16
317,5889,1,41713,16
318,5889,0,41733,16
319,5889,1,41736,16
320,5889,0,41737,16
321,5889,1,41740,16
322,5889,0,41776,16
323,5889,1,41777,16
324,5889,0,41795,16
325,5889,1,41799,16
326,5889,0,41831,16
327,5889,1,41835,16
328,5889,0,41838,16
329,5893,1,41843,18
330,5889,1,41844,16
331,5889,0,41851,16
332,5889,1,41855,16
333,5889,0,41856,16
334,5893,0,41857,18
335,5893,1,41858,18
336,5889,1,41859,16
337,5889,0,41860,16
338,5893,0,41862,18
339,6253,1,41865,10
340,6253,0,41872,10
341,6253,1,41873,10
342,5889,1,41875,16
343,6253,0,41878,10
344,5889,0,41954,16
345,5895,1,41976,17
346,5895,0,41977,17
347,7125,1,41980,19
348,7125,0,41989,19
349,5893,1,41991,18
350,5893,0,41992,18
351,5893,1,41996,18
352,5893,0,41997,18
353,7125,1,42109,19
354,7125,0,42110,19
355,7125,1,42126,19
356,7125,0,42127,19
357,7125,1,42482,19
358,7125,0,42519,19
359,7125,1,42522,19
360,7125,1,42524,6
361,7125,0,42525,19
362,7125,0,42526,6
363,7125,1,42529,19
364,7125,0,42530,19
365,7125,1,42531,19
366,7125,0,42538,19
367,7125,1,42540,19
368,7125,0,42541,19
369,7125,1,42547,19
370,7125,1,42548,6
371,7125,0,42549,6
372,5895,1,42559,17
373,5895,0,42560,17
374,7125,0,42574,19
375,7125,1,42599,19
376,7125,0,42604,19
377,5895,1,42609,17
378,5895,0,42610,17
379,5889,1,42630,16
380,5895,0,42632,17
381,7125,1,42639,19
382,7125,0,42643,19
383,7125,1,42653,19
384,7125,0,42654,19
385,7125,1,42657,19
386,7125,0,42658,19
387,7125,1,42676,19
388,7125,0,42681,19
389,7125,1,42682,19
390,7125,0,42684,19
391,7125,1,42685,19
392,7125,0,42689,19
393,7125,1,42693,19
394,7125,0,42698,19
395,7125,1,42699,19
396,7125,0,42701,19
397,7125,1,42703,19
398,7125,0,42705,19
399,7125,1,42706,19
400,7125,0,42709,19
401,7125,1,42713,19
402,7125,0,42715,19
403,7125,1,42716,19
404,7125,0,42717,19
405,7125,1,42718,19
406,7125,0,42719,19
407,7125,1,42721,19
408,7125,0,42742,19
409,7125,1,42752,6
410,7125,0,42753,6
411,5895,1,42768,17
412,5895,0,42769,17
413,5889,0,43212,16
414,5889,1,43213,16
415,5889,0,43229,16
416,5889,1,43230,16
417,5889,0,43232,16
418,5889,1,43234,16
419,5889,0,43236,16
420,5889,1,43237,16
421,5889,0,43240,16
422,5889,1,43244,16
423,5889,0,43245,16
424,5889,1,43247,16
425,5889,0,43249,16
426,5889,1,43256,16
427,5889,0,43270,16
428,5889,1,43272,16
429,5889,0,43282,16
430,5889,1,43283,16
431,5889,0,43299,16
432,5889,1,43300,16
433,5889,0,43415,16
434,5889,1,43416,16
435,5889,0,43421,16
436,5889,1,43422,16
437,5889,0,43423,16
438,5889,1,43424,16
439,5889,0,43648,16
440,5889,1,43650,16
441,5889,0,43681,16
442,5889,1,43683,16
443,5889,0,43686,16
444,5889,1,43687,16
445,5889,0,43688,16
446,5889,1,43691,16
447,5889,0,43693,16
448,5889,1,43697,16
449,5889,0,43699,16
450,5889,1,43700,16
451,5889,0,43702,16
452,5889,1,43703,16
453,5889,0,43716,16
454,5889,1,43717,16
455,5889,0,43721,16
456,5889,1,43722,16
457,5889,0,43773,16
458,5889,1,43774,16
459,5889,0,43824,16
460,5889,1,43830,16
461,5889,0,43843,16
462,5889,1,43844,16
463,5889,0,43854,16
464,5889,1,43855,16
465,5889,0,43859,16
466,5889,1,43860,16
467,5893,1,43907,18
468,5893,0,43913,18
469,5889,0,43938,16
470,5889,1,43940,16
471,5889,0,44628,16
472,5893,1,44654,18
473,5893,0,44658,18
474,5893,1,44879,18
475,5893,0,44882,18
476,5893,1,44889,18
477,5893,0,44891,18
478,5889,1,44925,16
479,5889,0,45129,16
480,5889,1,45130,16
481,5889,0,45170,16
482,5889,1,45171,16
483,5889,0,45181,16
484,5889,1,45182,16
485,5889,0,45190,16
486,5889,1,45191,16
487,5889,0,45216,16
488,5889,1,45219,16
489,5889,0,45226,16
490,5889,1,45227,16
491,5889,0,45232,16
492,5889,1,45233,16
493,5889,0,45239,16
494,5889,1,45240,16
495,5893,1,45463,18
496,5893,0,45465,18
497,5893,1,45473,18
498,5893,0,45476,18
499,5893,1,46960,18
500,5893,0,46962,18
501,5893,1,46977,18
502,5893,0,46979,18
503,5889,0,47509,16
504,5889,1,47510,16
505,5889,0,47511,16
506,5889,1,47514,16
507,5893,1,48033,18
508,5893,0,48035,18
509,5893,1,48046,18
510,5893,0,48048,18
511,5889,0,49968,16
512,5893,1,50028,18
513,5893,0,50033,18
514,5889,1,50281,16
515,5895,1,50367,17
516,5895,0,50369,17
517,7125,1,50374,19
518,7125,0,50378,19
519,7125,1,50425,19
520,7125,0,50432,19
521,7125,1,50438,6
522,7125,0,50439,6
523,5895,1,50452,17
524,5895,0,50454,17
525,5889,0,51616,16
526,5889,1,51625,16
527,5889,0,51710,16
528,5889,1,51711,16
529,5889,0,51866,16
530,5889,1,51867,16
531,5889,0,51908,16
532,5889,1,51914,16
533,5889,0,51920,16
534,5889,1,51925,16
535,5889,0,52148,16
536,5889,1,52149,16
537,5889,0,52650,16
538,5889,1,52651,16
539,5889,0,52652,16
540,5889,1,52653,16
541,5889,0,52729,16
542,5889,1,52810,16
543,5889,0,52871,16
544,5889,1,52874,16
545,5889,0,52875,16
546,5889,1,52879,16
547,5889,0,52881,16
548,5889,1,52889,16
549,5889,0,52902,16
550,5889,1,52904,16
551,5889,0,52908,16
552,5889,1,52911,16
553,5889,0,52913,16
554,5889,1,52916,16
555,5889,0,52919,16
556,5889,1,52921,16
557,5889,0,52930,16
558,5889,1,52935,16
559,5889,0,52981,16
560,5889,1,52982,16
561,5889,0,52990,16
562,5889,1,52991,16
563,5889,0,52999,16
564,5889,1,53000,16
565,5889,0,53020,16
566,5889,1,53023,16
567,5889,0,53024,16
568,5889,1,53045,16
569,5889,0,53048,16
570,5889,1,53050,16
571,5889,0,53053,16
572,5889,1,53054,16
573,5889,0,53055,16
574,5889,1,53063,16
575,5889,0,53068,16
576,5889,1,53072,16
577,5889,0,53078,16
578,5889,1,53088,16
579,5889,0,53090,16
580,5889,1,53093,16
581,5889,0,53095,16
582,5889,1,53098,16
583,5889,0,53104,16
584,5889,1,53110,16
585,5893,1,53277,18
586,5893,0,53278,18
587,5893,1,53290,18
588,5893,0,53293,18
589,5889,0,53557,16
590,5893,1,53635,18
591,5893,0,53636,18
592,5893,1,53642,18
593,5893,0,53645,18
594,5893,1,53794,18
595,5893,0,53795,18
596,5893,1,53798,18
597,5893,0,53800,18
598,5893,1,53870,18
599,5893,0,53871,18
600,5893,1,53876,18
601,5893,0,53878,18
602,5889,1,53887,16
603,5889,0,54001,16
604,5895,1,54034,17
605,5895,0,54035,17
606,7125,1,54040,19
607,7125,0,54046,19
608,7125,1,54769,19
609,7125,0,54791,19
610,7125,1,54792,19
611,7125,0,54807,19
612,7125,1,54811,19
613,7125,0,54812,19
614,7125,1,54813,19
615,7125,0,54830,19
616,7125,1,54832,19
617,7125,0,54833,19
618,7125,1,54834,19
619,7125,0,54835,19
620,7125,1,54836,19
621,7125,0,54869,19
622,7125,1,54870,19
623,7125,0,54871,19
624,7125,1,54875,19
625,7125,0,54876,19
626,7125,1,54877,19
627,7125,0,54882,19
628,7125,1,54883,19
629,7125,0,54892,19
630,7125,1,54893,19
631,7125,0,54896,19
632,7125,1,54898,19
633,7125,0,54899,19
634,7125,1,54900,6
635,7125,0,54902,6
636,5895,1,54933,17
637,5895,0,54934,17
638,5889,1,54963,16
639,5893,1,55075,18
640,5893,0,55079,18
641,6253,1,55080,10
642,6253,0,55100,10
643,5893,1,55108,18
644,5893,0,55110,18
645,5893,1,55117,18
646,5893,0,55118,18
647,5893,1,55122,18
648,5893,0,55123,18
649,5893,1,55124,18
650,5893,0,55125,18
651,5893,1,55127,18
652,5893,0,55128,18
653,5893,1,55129,18
654,5893,0,55130,18
655,5893,1,55145,18
656,5893,0,55148,18
657,5893,1,55152,18
658,5893,0,55155,18
659,5893,1,55157,18
660,6253,1,55170,10
661,5893,0,55171,18
662,5893,1,55172,18
663,5893,0,55173,18
664,5893,1,55174,18
665,6253,0,55177,10
666,5893,1,55181,18
667,5893,0,55182,18
668,5893,1,55203,18
669,5893,0,55205,18
670,5893,1,55206,18
671,5893,0,55208,18
672,5893,1,55218,18
673,5893,0,55219,18
674,5893,1,55221,18
675,5893,0,55222,18
676,5893,1,55227,18
677,5893,0,55232,18
678,5893,1,55234,18
679,5893,0,55238,18
680,5893,1,55240,18
681,5893,0,55241,18
682,5893,1,55244,18
683,5893,0,55246,18
684,5893,1,55272,18
685,5893,0,55274,18
686,5893,1,55275,18
687,5893,0,55277,18
688,5893,1,55285,18
689,5893,0,55286,18
690,5893,1,55290,18
691,5893,0,55291,18
692,5893,1,55296,18
693,5893,0,55297,18
694,5893,1,55302,18
695,5893,0,55304,18
696,5893,1,55305,18
697,5893,0,55307,18
698,5893,1,55309,18
699,5893,0,55310,18
700,5893,1,55311,18
701,5893,0,55313,18
702,5893,1,55314,18
703,5893,0,55318,18
704,5893,1,55327,18
705,5893,0,55329,18
706,5893,1,55332,18
707,5893,0,55333,18
708,5893,1,55364,18
709,5893,0,55366,18
710,5893,1,55368,18
711,5893,0,55377,18
712,5893,1,55378,18
713,5893,0,55387,18
714,5893,1,55388,18
715,5893,0,55390,18
716,5893,1,55396,18
717,5893,0,55397,18
718,5893,1,55402,18
719,5893,0,55409,18
720,5893,1,55410,18
721,5893,0,55411,18
722,5893,1,55418,18
723,5893,0,55419,18
724,5893,1,55421,18
725,5893,0,55424,18
726,5893,1,55425,18
727,5893,0,55431,18
728,5893,1,55432,18
729,5893,0,55434,18
730,5893,1,55436,18
731,5893,0,55439,18
732,5893,1,55440,18
733,5893,0,55444,18
734,5893,1,55445,18
735,5893,0,55446,18
736,5893,1,55463,18
737,5893,0,55470,18
738,5893,1,55471,18
739,5893,0,55473,18
740,5893,1,55481,18
741,5893,0,55482,18
742,5893,1,55487,18
743,5893,0,55488,18
744,5893,1,55489,18
745,5893,0,55491,18
746,5893,1,55494,18
747,5893,0,55499,18
748,5893,1,55502,18
749,5893,0,55504,18
750,5893,1,55518,18
751,5893,0,55519,18
752,5893,1,55558,18
753,5893,0,55560,18
754,5893,1,55565,18
755,5893,0,55568,18
756,5893,1,55573,18
757,5893,0,55578,18
758,5893,1,55579,18
759,5893,0,55581,18
760,5893,1,55582,18
761,5893,0,55587,18
762,5893,1,55589,18
763,5893,0,55591,18
764,5893,1,55595,18
765,5893,0,55596,18
766,5893,1,55602,18
767,5893,0,55603,18
768,5893,1,55607,18
769,5893,0,55608,18
770,5893,1,55609,18
771,5893,0,55615,18
772,5893,1,55620,18
773,5893,0,55622,18
774,5893,1,55628,18
775,5893,0,55636,18
776,5893,1,55637,18
777,5893,0,55639,18
778,5893,1,55641,18
779,5893,0,55642,18
780,5893,1,55658,18
781,5893,0,55661,18
782,5893,1,55664,18
783,5893,0,55665,18
784,5893,1,55667,18
785,5893,0,55670,18
786,5893,1,55671,18
787,5893,0,55672,18
788,5893,1,55675,18
789,5893,0,55677,18
790,5893,1,55679,18
791,5893,0,55680,18
792,5893,1,55687,18
793,5893,0,55688,18
794,5893,1,55692,18
795,5893,0,55694,18
796,6253,1,55700,10
797,6253,0,55717,10
798,5893,1,55719,18
799,5893,0,55721,18
800,5893,1,55723,18
801,5893,0,55724,18
802,5893,1,55725,18
803,5893,0,55726,18
804,5893,1,55728,18
805,5893,0,55730,18
806,5893,1,55733,18
807,5893,0,55734,18
808,5893,1,55738,18
809,5893,0,55742,18
810,5893,1,55748,18
811,5893,0,55749,18
812,5893,1,55761,18
813,5893,0,55763,18
814,5893,1,55764,18
815,5893,0,55769,18
816,5893,1,55777,18
817,5893,0,55778,18
818,5893,1,55795,18
819,5893,0,55796,18
820,5893,1,55801,18
821,5893,0,55808,18
822,5893,1,55809,18
823,5893,0,55810,18
824,5893,1,55811,18
825,5893,0,55818,18
826,5893,1,55848,18
827,5893,0,55853,18
828,5893,1,55855,18
829,5893,0,55856,18
830,5893,1,55857,18
831,5893,0,55867,18
832,5893,1,55874,18
833,5893,0,55876,18
834,5893,1,55887,18
835,5893,0,55888,18
836,5893,1,55889,18
837,5893,0,55913,18
838,5893,1,55917,18
839,5893,0,55919,18
840,5893,1,55921,18
841,5893,0,55930,18
842,5893,1,55931,18
843,5893,0,55935,18
844,5893,1,55941,18
845,5893,0,55942,18
846,5893,1,55944,18
847,5893,0,55961,18
848,5893,1,55962,18
849,5893,0,55963,18
850,5893,1,55970,18
851,5893,0,55971,18
852,5893,1,55976,18
853,5893,0,55978,18
854,5893,1,55979,18
855,5893,0,55981,18
856,5893,1,55982,18
857,5893,0,55985,18
858,5893,1,55986,18
859,5893,0,55987,18
860,5893,1,55988,18
861,5893,0,55989,18
862,5893,1,55991,18
863,5893,0,55993,18
864,5893,1,56068,18
865,5893,0,56104,18
866,5893,1,56105,18
867,5893,0,56109,18
868,5893,1,56112,18
869,5893,0,56114,18
870,5893,1,56115,18
871,5893,0,56120,18
872,5893,1,56121,18
873,5893,0,56125,18
874,5893,1,56126,18
875,5893,0,56129,18
876,5893,1,56131,18
877,5893,0,56132,18
878,5893,1,56134,18
879,5893,0,56136,18
880,5893,1,56138,18
881,5893,0,56139,18
882,5893,1,56141,18
883,5893,0,56142,18
884,6253,1,56143,10
885,6253,0,56147,10
886,5893,1,56163,18
887,5893,0,56167,18
888,5893,1,56176,18
889,5893,0,56180,18
890,5893,1,56184,18
891,5893,0,56186,18
892,5893,1,56189,18
893,5893,0,56190,18
894,5893,1,56191,18
895,5893,0,56196,18
896,5893,1,56197,18
897,5893,0,56201,18
898,5893,1,56202,18
899,5893,0,56215,18
900,5893,1,56217,18
901,5893,0,56218,18
902,5893,1,56227,18
903,5893,0,56228,18
904,5893,1,56232,18
905,5893,0,56233,18
906,5893,1,56239,18
907,5893,0,56241,18
908,5893,1,56244,18
909,5893,0,56245,18
910,5893,1,56247,18
911,5893,0,56248,18
912,5893,1,56254,18
913,5893,0,56255,18
914,5893,1,56257,18
915,5893,0,56259,18
916,5893,1,56262,18
917,5893,0,56265,18
918,5893,1,56269,18
919,5893,0,56271,18
920,5893,1,56272,18
921,5893,0,56273,18
922,5893,1,56275,18
923,5893,0,56276,18
924,5893,1,56281,18
925,5893,0,56282,18
926,5893,1,56284,18
927,5893,0,56285,18
928,5893,1,56291,18
929,5893,0,56292,18
930,5893,1,56314,18
931,5893,0,56315,18
932,5893,1,56316,18
933,5893,0,56323,18
934,5893,1,56325,18
935,5893,0,56326,18
936,5893,1,56338,18
937,5893,0,56341,18
938,5893,1,56347,18
939,5893,0,56348,18
940,5893,1,56355,18
941,5893,0,56363,18
942,5893,1,56406,18
943,5893,0,56407,18
944,5893,1,56418,18
945,5893,0,56419,18
946,5893,1,56430,18
947,5893,0,56431,18
948,5893,1,56432,18
949,5893,0,56434,18
950,5893,1,56437,18
951,5893,0,56444,18
952,5893,1,56445,18
953,5893,0,56446,18
954,5893,1,56447,18
955,5893,0,56448,18
956,5893,1,56450,18
957,5893,0,56452,18
958,5893,1,56453,18
959,5893,0,56454,18
960,5893,1,56456,18
961,5893,0,56457,18
962,5893,1,56460,18
963,5893,0,56461,18
964,5893,1,56480,18
965,5893,0,56482,18
966,5893,1,56507,18
967,5893,0,56508,18
968,5893,1,56550,18
969,5893,0,56551,18
970,5893,1,56552,18
971,5893,0,56553,18
972,5893,1,56590,18
973,5893,0,56591,18
974,5893,1,56618,18
975,5893,0,56619,18
976,5893,1,56624,18
977,5893,0,56627,18
978,5893,1,56631,18
979,5893,0,56633,18
980,5893,1,56634,18
981,5893,0,56635,18
982,5893,1,56650,18
983,5893,0,56651,18
984,5893,1,56652,18
985,5893,0,56653,18
986,5893,1,56654,18
987,5893,0,56655,18
988,5893,1,56657,18
989,5893,0,56661,18
990,5893,1,56662,18
991,5893,0,56667,18
992,5893,1,56669,18
993,5893,0,56670,18
994,5893,1,56683,18
995,5893,0,56684,18
996,5893,1,56685,18
997,5893,0,56687,18
998,5893,1,56688,18
999,5893,0,56689,18
1000,5893,1,56690,18
1001,5893,0,56704,18
1002,5893,1,56711,18
1003,5893,0,56713,18
1004,5893,1,56721,18
1005,5893,0,56722,18
1006,5893,1,56734,18
1007,5893,0,56735,18
1008,5893,1,56736,18
1009,5893,0,56743,18
1010,5893,1,56752,18
1011,5893,0,56758,18
1012,5893,1,56780,18
1013,5893,0,56781,18
1014,5893,1,56784,18
1015,5893,0,56786,18
1016,5893,1,56807,18
1017,5893,0,56808,18
1018,5893,1,56820,18
1019,5893,0,56821,18
1020,5893,1,56823,18
1021,5893,0,56824,18
1022,5893,1,56827,18
1023,5893,0,56828,18
1024,5893,1,56830,18
1025,5893,0,56831,18
1026,5893,1,56842,18
1027,5893,0,56843,18
1028,5893,1,56844,18
1029,5893,0,56845,18
1030,5893,1,56865,18
1031,5893,0,56867,18
1032,5893,1,56870,18
1033,5893,0,56872,18
1034,5893,1,56874,18
1035,5893,0,56875,18
1036,5893,1,56878,18
1037,5893,0,56881,18
1038,5893,1,56893,18
1039,5893,0,56894,18
1040,5893,1,56939,18
1041,5893,0,56940,18
1042,5893,1,56968,18
1043,5893,0,56969,18
1044,5893,1,56987,18
1045,5893,0,56988,18
1046,5893,1,57042,18
1047,5893,0,57043,18
1048,5893,1,57093,18
1049,5893,0,57094,18
1050,5893,1,57096,18
1051,5893,0,57097,18
1052,5893,1,57109,18
1053,5893,0,57114,18
1054,5893,1,57116,18
1055,5893,0,57126,18
1056,6253,1,57130,10
1057,6253,0,57140,10
1058,5893,0,57141,18
1059,5893,1,57143,18
1060,5893,0,57144,18
1061,6253,1,57152,10
1062,6253,0,57155,10
1063,5893,1,57159,18
1064,5893,0,57161,18
1065,5893,1,57167,18
1066,5893,0,57169,18
1067,5893,1,57175,18
1068,5893,0,57177,18
1069,5893,1,57178,18
1070,5893,0,57179,18
1071,5893,1,57195,18
1072,5893,0,57197,18
1073,5893,1,57200,18
1074,5893,0,57202,18
1075,5893,1,57204,18
1076,5893,0,57217,18
1077,5893,1,57220,18
1078,5893,0,57222,18
1079,5893,1,57227,18
1080,5893,0,57228,18
1081,5893,1,57232,18
1082,5893,0,57233,18
1083,5893,1,57234,18
1084,5893,0,57235,18
1085,5893,1,57236,18
1086,5893,0,57237,18
1087,5893,1,57241,18
1088,5893,0,57250,18
1089,5893,1,57272,18
1090,5893,0,57273,18
1091,5893,1,57288,18
1092,5893,0,57289,18
1093,5893,1,57290,18
1094,5893,0,57292,18
1095,5893,1,57294,18
1096,5893,0,57295,18
1097,5893,1,57306,18
1098,5893,0,57307,18
1099,5893,1,57331,18
1100,5893,0,57333,18
1101,5893,1,57344,18
1102,5893,0,57347,18
1103,5893,1,57351,18
1104,5893,0,57352,18
1105,5893,1,57364,18
1106,5893,0,57366,18
1107,5893,1,57367,18
1108,5893,0,57368,18
1109,5893,1,57369,18
1110,5893,0,57370,18
1111,5893,1,57372,18
1112,5893,0,57373,18
1113,5893,1,57379,18
1114,5893,0,57380,18
1115,5893,1,57383,18
1116,5893,0,57384,18
1117,5893,1,57390,18
1118,5893,0,57391,18
1119,5893,1,57401,18
1120,5893,0,57403,18
1121,5893,1,57407,18
1122,5893,0,57410,18
1123,5893,1,57413,18
1124,5893,0,57415,18
1125,5893,1,57419,18
1126,5893,0,57426,18
1127,5893,1,57428,18
1128,5893,0,57431,18
1129,5893,1,57435,18
1130,5893,0,57439,18
1131,5893,1,57441,18
1132,5893,0,57442,18
1133,5893,1,57443,18
1134,5893,0,57447,18
1135,5893,1,57448,18
1136,5893,0,57453,18
1137,5893,1,57456,18
1138,5893,0,57457,18
1139,5893,1,57460,18
1140,5893,0,57462,18
1141,5893,1,57463,18
1142,5893,0,57483,18
1143,5893,1,57486,18
1144,5893,0,57491,18
1145,5893,1,57493,18
1146,5893,0,57494,18
1147,5893,1,57495,18
1148,6253,1,57497,10
1149,6253,0,57501,10
1150,5893,1,57504,18
