,sensor_id,value,time_scal
72,5887,1.0,0.07456944444444444
73,5887,0.0,0.07457291666666667
74,5895,1.0,0.07457638888888889
75,5895,0.0,0.0745787037037037
76,5887,1.0,0.07458912037037037
77,5887,0.0,0.07459027777777778
78,5887,1.0,0.07459143518518518
79,5887,0.0,0.07460416666666667
80,5887,1.0,0.07460532407407408
81,5887,0.0,0.0746099537037037
82,5887,1.0,0.07461574074074075
83,5895,1.0,0.0746400462962963
84,5895,0.0,0.07464236111111111
85,5887,0.0,0.07464699074074074
86,5887,1.0,0.07465277777777778
87,5887,0.0,0.07466666666666667
88,5887,1.0,0.07466898148148148
89,5887,0.0,0.0746875
90,5887,1.0,0.07469560185185185
91,5887,0.0,0.07469675925925925
92,5887,1.0,0.07470023148148149
93,5895,1.0,0.07470138888888889
94,5887,0.0,0.07470486111111112
95,5887,1.0,0.07470601851851852
96,5887,0.0,0.07470717592592592
97,5887,1.0,0.07471064814814815
98,5895,0.0,0.07480787037037037
99,5895,1.0,0.07487962962962963
100,5895,0.0,0.0751724537037037
101,5895,1.0,0.07528703703703704
102,5895,0.0,0.07530208333333334
103,5895,1.0,0.07536689814814815
104,5895,0.0,0.07546759259259259
105,5895,1.0,0.07553703703703704
106,5895,0.0,0.07589236111111111
107,5895,1.0,0.07595138888888889
108,5895,0.0,0.07599421296296296
109,5895,1.0,0.07606481481481482
110,5895,0.0,0.07675462962962963
111,5895,1.0,0.07682407407407407
112,5895,0.0,0.07714236111111111
113,5895,1.0,0.07725462962962963
114,5895,0.0,0.07731828703703704
115,5895,1.0,0.07740393518518518
116,5895,0.0,0.07747800925925925
117,5895,1.0,0.07754282407407408
118,5895,0.0,0.07770717592592592
119,5895,1.0,0.0777650462962963
120,5895,0.0,0.07776851851851851
121,5895,1.0,0.07785069444444444
122,5895,0.0,0.07854050925925926
123,5895,1.0,0.07860532407407407
124,5895,0.0,0.07865046296296296
125,5895,1.0,0.0787349537037037
126,5895,0.0,0.07876851851851852
127,5895,1.0,0.07888194444444445
128,5895,0.0,0.07935300925925926
129,5895,1.0,0.07941319444444445
130,5895,0.0,0.07951157407407407
131,5895,1.0,0.07957638888888889
132,5895,0.0,0.07980324074074074
133,5895,1.0,0.07987962962962963
134,5895,0.0,0.08032291666666666
135,5895,1.0,0.08038541666666667
136,5895,0.0,0.08058912037037037
137,5895,1.0,0.08067939814814815
138,5895,0.0,0.08073148148148149
139,5895,1.0,0.08081944444444444
140,5895,0.0,0.08092592592592593
141,5895,1.0,0.08099074074074074
142,5895,0.0,0.08108564814814814
143,5895,1.0,0.08123263888888889
144,5895,0.0,0.08128703703703703
145,5895,1.0,0.08139699074074074
146,5895,0.0,0.08144212962962963
147,5895,1.0,0.08151041666666667
148,5895,0.0,0.08151851851851852
149,5895,1.0,0.08165856481481482
150,5895,0.0,0.08173842592592592
151,5895,1.0,0.08183680555555556
152,5895,0.0,0.08185069444444444
153,5895,1.0,0.0820011574074074
154,5895,0.0,0.08203587962962963
155,5895,1.0,0.08211226851851852
156,5895,0.0,0.08216319444444445
157,5895,1.0,0.08226388888888889
158,5895,0.0,0.08230902777777778
159,5895,1.0,0.08242939814814815
160,5895,0.0,0.08256944444444445
161,5895,1.0,0.08262731481481482
162,5895,0.0,0.08267592592592593
163,5895,1.0,0.08274537037037037
164,5895,0.0,0.08286921296296296
165,5895,1.0,0.0829849537037037
166,5895,0.0,0.08303125
167,5895,1.0,0.08309837962962963
168,5895,0.0,0.08318171296296296
169,5895,1.0,0.08324537037037037
170,5895,0.0,0.08335532407407407
171,5895,1.0,0.08342939814814815
172,5895,0.0,0.08343171296296296
173,5895,1.0,0.0835011574074074
174,5895,0.0,0.08405555555555555
175,5895,1.0,0.08417361111111112
176,5895,0.0,0.08421180555555556
177,5895,1.0,0.08428472222222222
178,5895,0.0,0.0844375
179,5895,1.0,0.08452893518518519
180,5895,0.0,0.0845324074074074
181,5895,1.0,0.084625
182,5895,0.0,0.08474537037037037
183,5895,1.0,0.0848113425925926
184,5895,0.0,0.08488425925925926
185,5895,1.0,0.08500810185185186
186,5895,0.0,0.08516782407407407
187,5895,1.0,0.08525231481481481
188,5895,0.0,0.08530439814814815
189,5895,1.0,0.08538657407407407
190,5895,0.0,0.08564583333333334
191,5895,1.0,0.0857037037037037
192,5895,0.0,0.08577083333333334
193,5895,1.0,0.08585416666666666
194,5893,1.0,0.08625694444444444
195,5887,0.0,0.08625925925925926
196,6253,1.0,0.08626041666666667
197,6253,0.0,0.0863113425925926
198,5893,0.0,0.08634953703703703
199,5887,1.0,0.08642361111111112
200,5895,0.0,0.08651736111111111
201,5895,1.0,0.08657986111111111
202,6632,0.0,0.08689004629629629
203,6635,0.0,0.0868912037037037
204,6633,0.0,0.0868912037037037
205,5895,0.0,0.08701851851851852
206,5895,1.0,0.08709490740740741
207,5895,0.0,0.08714004629629629
208,5895,1.0,0.08724189814814814
209,5895,0.0,0.08796875
210,5895,1.0,0.08803356481481482
211,5895,0.0,0.08889236111111111
212,5896,1.0,0.08890393518518519
213,5895,1.0,0.08896990740740741
214,5896,0.0,0.08902430555555556
215,5896,1.0,0.0890636574074074
216,5895,0.0,0.08908217592592593
217,5895,1.0,0.08930555555555555
218,5895,0.0,0.08938773148148148
219,5895,1.0,0.08951736111111111
220,5895,0.0,0.08952777777777778
221,5896,0.0,0.08958564814814815
222,5895,1.0,0.08959027777777778
223,5896,1.0,0.08991666666666667
224,5895,0.0,0.09003356481481481
225,5895,1.0,0.09013310185185185
226,5896,0.0,0.09023958333333333
227,5896,1.0,0.09024189814814815
228,5896,0.0,0.09024652777777778
229,5895,0.0,0.0904675925925926
230,5895,1.0,0.09052546296296296
231,5895,0.0,0.09053356481481481
232,5895,1.0,0.09067824074074074
233,5895,0.0,0.09118055555555556
234,5895,1.0,0.09125115740740741
235,5896,1.0,0.09255324074074074
236,5896,0.0,0.09275462962962963
237,5895,0.0,0.0930798611111111
238,5895,1.0,0.09313888888888888
239,5895,0.0,0.0931412037037037
240,5895,1.0,0.09320833333333334
241,5895,0.0,0.09342476851851853
242,5895,1.0,0.09349074074074074
243,5895,0.0,0.09420254629629629
244,5895,1.0,0.09427777777777778
245,5895,0.0,0.0947199074074074
246,5895,1.0,0.09478472222222223
247,5895,0.0,0.09519328703703704
248,5895,1.0,0.09530324074074074
249,5895,0.0,0.09561921296296297
250,5895,1.0,0.09568518518518518
251,5895,0.0,0.09627662037037037
252,5895,1.0,0.09634837962962962
253,5895,0.0,0.09672569444444444
254,5895,1.0,0.09685648148148149
255,5895,0.0,0.09685879629629629
256,5895,1.0,0.09692361111111111
257,5895,0.0,0.09706481481481481
258,5895,1.0,0.09713310185185185
259,5895,0.0,0.09714467592592592
260,5895,1.0,0.09724537037037037
261,5895,0.0,0.09724884259259259
262,5895,1.0,0.09734953703703704
263,5895,0.0,0.09735185185185186
264,5895,1.0,0.09746296296296296
265,5895,0.0,0.09748842592592592
266,5895,1.0,0.09755902777777778
267,5895,0.0,0.0975613425925926
268,5895,1.0,0.09762384259259259
269,5895,0.0,0.09798379629629629
270,5895,1.0,0.09808101851851851
271,5895,0.0,0.09834259259259259
272,5895,1.0,0.09840509259259259
273,5895,0.0,0.0984212962962963
274,5895,1.0,0.09849537037037037
275,5895,0.0,0.0986400462962963
276,5895,1.0,0.09870486111111111
277,5895,0.0,0.09875810185185185
278,5895,1.0,0.09881944444444445
279,5895,0.0,0.09891435185185185
280,5895,1.0,0.09898032407407407
281,5896,1.0,0.09903819444444445
282,5896,0.0,0.09983217592592593
283,5895,0.0,0.09999305555555556
284,5895,1.0,3.8194444444444444e-05
285,5895,0.0,4.513888888888889e-05
286,5895,1.0,0.00019791666666666666
287,5895,0.0,0.0008298611111111111
288,5895,1.0,0.0008912037037037037
289,5895,0.0,0.0008935185185185185
290,5895,1.0,0.0009594907407407408
291,5895,0.0,0.0010763888888888889
292,5895,1.0,0.0011377314814814815
293,5895,0.0,0.0011400462962962963
294,5895,1.0,0.0012372685185185186
295,5895,0.0,0.0013310185185185185
296,5895,1.0,0.001431712962962963
297,5895,0.0,0.0014340277777777778
298,5895,1.0,0.0015034722222222222
299,5895,0.0,0.0015567129629629629
300,5895,1.0,0.0016979166666666666
301,5895,0.0,0.0017013888888888888
302,5895,1.0,0.0017696759259259258
303,5895,0.0,0.0018981481481481482
304,5895,1.0,0.001969907407407407
305,5895,0.0,0.0020162037037037036
306,5895,1.0,0.0020914351851851853
307,5895,0.0,0.002951388888888889
308,5895,1.0,0.0030277777777777777
309,5895,0.0,0.003363425925925926
310,5895,1.0,0.00346875
311,5895,0.0,0.0035601851851851853
312,5895,1.0,0.003684027777777778
313,5893,1.0,0.003873842592592593
314,5887,0.0,0.0038761574074074076
315,5893,0.0,0.003903935185185185
316,5896,1.0,0.003925925925925926
317,5896,0.0,0.003930555555555555
318,5896,1.0,0.003931712962962963
319,5887,1.0,0.003978009259259259
320,5895,0.0,0.005542824074074074
321,5895,1.0,0.005625
322,5895,0.0,0.007012731481481482
323,5895,1.0,0.007076388888888889
324,5896,0.0,0.009439814814814814
325,5896,1.0,0.009539351851851853
326,5893,1.0,0.010086805555555555
327,5893,0.0,0.010090277777777778
328,5895,0.0,0.010158564814814815
329,5895,1.0,0.010262731481481482
330,5895,0.0,0.010350694444444444
331,5895,1.0,0.0104375
332,5895,0.0,0.010519675925925925
333,5895,1.0,0.010584490740740742
334,5895,0.0,0.010586805555555556
335,5895,1.0,0.01072337962962963
336,5895,0.0,0.010746527777777778
337,5895,1.0,0.01086226851851852
338,5895,0.0,0.011101851851851852
339,5895,1.0,0.011180555555555555
340,5895,0.0,0.011202546296296296
341,5895,1.0,0.011277777777777777
342,5895,0.0,0.011287037037037036
343,5895,1.0,0.011416666666666667
344,5895,0.0,0.011506944444444445
345,5895,1.0,0.01161111111111111
346,5895,0.0,0.011613425925925926
347,5895,1.0,0.01169212962962963
348,5895,0.0,0.011694444444444445
349,5895,1.0,0.011774305555555555
350,5895,0.0,0.011836805555555555
351,5895,1.0,0.011936342592592592
352,5895,0.0,0.011975694444444445
353,5895,1.0,0.012140046296296296
354,5895,0.0,0.01214236111111111
355,5895,1.0,0.012251157407407407
356,5895,0.0,0.012400462962962964
357,5895,1.0,0.012528935185185185
358,5895,0.0,0.012608796296296297
359,5895,1.0,0.01269675925925926
360,5895,0.0,0.012708333333333334
361,5895,1.0,0.01277662037037037
362,5895,0.0,0.012778935185185185
363,5895,1.0,0.012854166666666667
364,5895,0.0,0.012856481481481481
365,5895,1.0,0.012917824074074075
366,5895,0.0,0.01295949074074074
367,5895,1.0,0.01306712962962963
368,5895,0.0,0.013086805555555556
369,5895,1.0,0.013186342592592593
370,5895,0.0,0.013327546296296296
371,5895,1.0,0.013390046296296296
372,5895,0.0,0.013601851851851851
373,5895,1.0,0.013679398148148149
374,5895,0.0,0.013690972222222222
375,5895,1.0,0.013791666666666667
376,5895,0.0,0.013930555555555555
377,5895,1.0,0.014005787037037037
378,5895,0.0,0.014083333333333333
379,5895,1.0,0.014189814814814815
380,5895,0.0,0.014226851851851852
381,5895,1.0,0.01431712962962963
382,5895,0.0,0.014331018518518519
383,5895,1.0,0.014394675925925925
384,5895,0.0,0.014486111111111111
385,5895,1.0,0.014572916666666666
386,5895,0.0,0.014885416666666667
387,5895,1.0,0.014946759259259259
388,5895,0.0,0.01520138888888889
389,5895,1.0,0.015307870370370371
390,5895,0.0,0.015337962962962963
391,5895,1.0,0.01544212962962963
392,5895,0.0,0.015450231481481481
393,5895,1.0,0.015572916666666667
394,5895,0.0,0.015581018518518518
395,5895,1.0,0.01565972222222222
396,5895,0.0,0.01573148148148148
397,5895,1.0,0.015822916666666666
398,5895,0.0,0.015858796296296298
399,5895,1.0,0.01592824074074074
400,5895,0.0,0.015975694444444445
401,5895,1.0,0.01609837962962963
402,5895,0.0,0.016182870370370372
403,5895,1.0,0.016245370370370372
404,5895,0.0,0.01633333333333333
405,5895,1.0,0.016421296296296295
406,5895,0.0,0.01642361111111111
407,5895,1.0,0.01650347222222222
408,5895,0.0,0.01657060185185185
409,5895,1.0,0.016666666666666666
410,5895,0.0,0.016872685185185185
411,5895,1.0,0.016967592592592593
412,5895,0.0,0.017028935185185185
413,5895,1.0,0.01709375
414,5895,0.0,0.017096064814814814
415,5895,1.0,0.017222222222222222
416,5895,0.0,0.017355324074074075
417,5895,1.0,0.01747685185185185
418,5895,0.0,0.017489583333333333
419,5895,1.0,0.01755671296296296
420,5895,0.0,0.01758101851851852
421,5895,1.0,0.01766203703703704
422,5895,0.0,0.017875
423,5895,1.0,0.017939814814814815
424,5895,0.0,0.01794212962962963
425,5895,1.0,0.01801273148148148
426,5895,0.0,0.018081018518518517
427,5895,1.0,0.018149305555555554
428,5895,0.0,0.018206018518518517
429,5895,1.0,0.018288194444444444
430,5895,0.0,0.018383101851851852
431,5895,1.0,0.01846412037037037
432,5895,0.0,0.01850925925925926
433,5895,1.0,0.01856712962962963
434,5895,0.0,0.018605324074074073
435,5895,1.0,0.018693287037037036
436,5895,0.0,0.01880902777777778
437,5895,1.0,0.01889236111111111
438,5895,0.0,0.01892361111111111
439,5895,1.0,0.018993055555555555
440,5895,0.0,0.019100694444444444
441,5895,1.0,0.019163194444444445
442,5895,0.0,0.019226851851851853
443,5895,1.0,0.019328703703703702
444,5895,0.0,0.019331018518518518
445,5895,1.0,0.019430555555555555
446,5895,0.0,0.01947800925925926
447,5895,1.0,0.019539351851851853
448,5895,0.0,0.019671296296296298
449,5895,1.0,0.019814814814814816
450,5895,0.0,0.02023611111111111
451,5895,1.0,0.020417824074074074
452,5895,0.0,0.02047685185185185
453,5895,1.0,0.020555555555555556
454,5895,0.0,0.02055787037037037
455,5895,1.0,0.020650462962962964
456,5895,0.0,0.020997685185185185
457,5895,1.0,0.021068287037037038
458,5895,0.0,0.021262731481481483
459,5895,1.0,0.021328703703703704
460,5895,0.0,0.021583333333333333
461,5895,1.0,0.021663194444444443
462,5895,0.0,0.022185185185185186
463,5895,1.0,0.022246527777777778
464,5895,0.0,0.022289351851851852
465,5895,1.0,0.022349537037037036
466,5895,0.0,0.02240162037037037
467,5895,1.0,0.022535879629629628
468,5895,0.0,0.02255902777777778
469,5895,1.0,0.022671296296296297
470,5895,0.0,0.02269675925925926
471,5895,1.0,0.022802083333333334
472,5895,0.0,0.022804398148148147
473,5895,1.0,0.023011574074074073
474,5895,0.0,0.02307638888888889
475,5895,1.0,0.02313425925925926
476,5895,0.0,0.023206018518518518
477,5895,1.0,0.023265046296296298
478,5895,0.0,0.02326736111111111
479,5895,1.0,0.023342592592592592
480,5895,0.0,0.024226851851851854
481,5895,1.0,0.024319444444444446
482,5895,0.0,0.024321759259259258
483,5895,1.0,0.024400462962962964
484,5895,0.0,0.024516203703703703
485,5895,1.0,0.024609953703703703
486,5895,0.0,0.024630787037037038
487,5895,1.0,0.024746527777777777
488,5895,0.0,0.02485185185185185
489,5887,0.0,0.024875
490,5887,1.0,0.024876157407407406
491,5895,1.0,0.024922453703703704
492,5887,0.0,0.02495601851851852
493,5895,0.0,0.02495949074074074
494,5887,1.0,0.02496412037037037
495,5887,0.0,0.024988425925925924
496,5887,1.0,0.02499189814814815
497,5887,0.0,0.02500462962962963
498,5887,1.0,0.02500925925925926
499,5887,0.0,0.025016203703703704
500,5887,1.0,0.02502314814814815
501,5887,0.0,0.025027777777777777
502,5895,1.0,0.025030092592592593
503,5887,1.0,0.025033564814814814
504,5887,0.0,0.025034722222222222
505,5887,1.0,0.025041666666666667
506,5887,0.0,0.025042824074074075
507,5887,1.0,0.025056712962962965
508,5887,0.0,0.02505787037037037
509,5887,1.0,0.025074074074074075
510,5887,0.0,0.025075231481481483
511,5887,1.0,0.02508101851851852
512,5887,0.0,0.025082175925925924
513,5887,1.0,0.025087962962962965
514,5887,0.0,0.02508912037037037
515,5895,0.0,0.025171296296296296
516,5895,1.0,0.025265046296296296
517,5895,0.0,0.025515046296296296
518,5895,1.0,0.02560648148148148
519,5895,0.0,0.02579398148148148
520,5895,1.0,0.02585763888888889
521,5895,0.0,0.026442129629629628
522,5895,1.0,0.026515046296296297
523,5895,0.0,0.026626157407407407
524,5895,1.0,0.026723379629629628
525,5895,0.0,0.02700925925925926
526,5895,1.0,0.02710763888888889
527,5895,0.0,0.02725
528,5895,1.0,0.027318287037037037
529,5895,0.0,0.02738773148148148
530,5895,1.0,0.02746527777777778
531,5895,0.0,0.02762037037037037
532,5895,1.0,0.027716435185185184
533,5895,0.0,0.027810185185185184
534,5895,1.0,0.02794097222222222
535,5895,0.0,0.02829976851851852
536,5895,1.0,0.028429398148148148
537,5895,0.0,0.028431712962962964
538,5895,1.0,0.028497685185185185
539,5895,0.0,0.0285
540,5895,1.0,0.028568287037037038
541,5895,0.0,0.02857175925925926
542,5895,1.0,0.028636574074074075
543,5895,0.0,0.028916666666666667
544,5895,1.0,0.028983796296296296
545,5895,0.0,0.029267361111111112
546,5895,1.0,0.02933101851851852
547,5895,0.0,0.029359953703703704
548,5896,0.0,0.029423611111111112
549,5895,1.0,0.029425925925925925
550,5896,1.0,0.02952314814814815
551,5895,0.0,0.029621527777777778
552,5895,1.0,0.02972337962962963
553,5895,0.0,0.02996064814814815
554,5895,1.0,0.03004398148148148
555,5895,0.0,0.030101851851851852
556,5895,1.0,0.03025462962962963
557,5895,0.0,0.03026736111111111
558,5895,1.0,0.030347222222222223
559,5895,0.0,0.030350694444444444
560,5895,1.0,0.030416666666666668
561,5895,0.0,0.030591435185185187
562,5895,1.0,0.03067013888888889
563,5895,0.0,0.030672453703703705
564,5895,1.0,0.030755787037037036
565,5895,0.0,0.030766203703703705
566,5895,1.0,0.03085648148148148
567,5895,0.0,0.03090625
568,5895,1.0,0.030984953703703702
569,5895,0.0,0.03113888888888889
570,5895,1.0,0.03127546296296296
571,5895,0.0,0.03140393518518519
572,5895,1.0,0.0315150462962963
573,5895,0.0,0.03193055555555555
574,5895,1.0,0.03199421296296296
575,5895,0.0,0.03282638888888889
576,5895,1.0,0.032893518518518516
577,5895,0.0,0.03293634259259259
578,5895,1.0,0.033061342592592594
579,5895,0.0,0.03309143518518518
580,5895,1.0,0.033219907407407406
581,5895,0.0,0.03353587962962963
582,5895,1.0,0.033596064814814815
583,5895,0.0,0.03374652777777778
584,5895,1.0,0.03380671296296296
585,5895,0.0,0.03384953703703704
586,5895,1.0,0.0339212962962963
587,5895,0.0,0.03396180555555556
588,5895,1.0,0.034019675925925925
589,5895,0.0,0.03402430555555556
590,5895,1.0,0.03416203703703704
591,5895,0.0,0.034193287037037036
592,5895,1.0,0.03426504629629629
593,5895,0.0,0.03474652777777778
594,5895,1.0,0.03480902777777778
595,5895,0.0,0.035166666666666666
596,5895,1.0,0.035230324074074074
597,5895,0.0,0.03525578703703704
598,5895,1.0,0.03534837962962963
599,5895,0.0,0.035359953703703706
600,5895,1.0,0.03543171296296296
601,5895,0.0,0.03545486111111111
602,5895,1.0,0.035515046296296295
603,5895,0.0,0.03568981481481481
604,5895,1.0,0.035765046296296295
605,5895,0.0,0.036140046296296295
606,5895,1.0,0.03623263888888889
607,5895,0.0,0.036252314814814814
608,5895,1.0,0.036363425925925924
609,5895,0.0,0.03644328703703704
610,5895,1.0,0.036516203703703703
611,5895,0.0,0.036556712962962964
612,5895,1.0,0.036633101851851854
613,5895,0.0,0.03666666666666667
614,5895,1.0,0.036765046296296296
615,5895,0.0,0.036834490740740744
616,5895,1.0,0.036903935185185185
617,5895,0.0,0.03701388888888889
618,5895,1.0,0.037072916666666664
619,5895,0.0,0.037528935185185186
620,5895,1.0,0.03759837962962963
621,5895,0.0,0.037850694444444444
622,5895,1.0,0.03794328703703704
623,5895,0.0,0.03850115740740741
624,5895,1.0,0.03860300925925926
625,5895,0.0,0.039267361111111114
626,5895,1.0,0.03933333333333333
627,5895,0.0,0.03940625
628,5895,1.0,0.03947106481481481
629,5895,0.0,0.03951967592592592
630,5895,1.0,0.03958449074074074
631,5895,0.0,0.04030787037037037
632,5895,1.0,0.04037731481481482
633,5895,0.0,0.04045486111111111
634,5895,1.0,0.04053009259259259
635,5895,0.0,0.04058564814814815
636,5895,1.0,0.040671296296296296
637,5895,0.0,0.04072453703703704
638,5895,1.0,0.040824074074074075
639,5895,0.0,0.04100462962962963
640,5895,1.0,0.04106597222222222
641,5895,0.0,0.04132175925925926
642,5895,1.0,0.041400462962962965
643,5895,0.0,0.04266898148148148
644,5895,1.0,0.04273842592592592
645,5895,0.0,0.04300810185185185
646,5895,1.0,0.04311921296296296
647,5895,0.0,0.0432962962962963
648,5895,1.0,0.043361111111111114
649,5895,0.0,0.04338541666666667
650,5895,1.0,0.043501157407407405
651,5895,0.0,0.04474305555555556
652,5895,1.0,0.044822916666666664
653,5895,0.0,0.045684027777777775
654,5895,1.0,0.04577199074074074
655,5895,0.0,0.04716898148148148
656,5895,1.0,0.047233796296296295
657,5895,0.0,0.047253472222222224
658,5895,1.0,0.047329861111111114
659,5896,0.0,0.04755787037037037
660,5895,0.0,0.04756365740740741
661,5895,1.0,0.047642361111111114
662,5896,1.0,0.04769212962962963
663,5896,0.0,0.047815972222222225
664,5896,1.0,0.04782523148148148
665,5896,0.0,0.04805671296296296
666,5896,1.0,0.04807870370370371
667,5896,0.0,0.04816666666666667
668,5896,1.0,0.04818055555555555
669,5895,0.0,0.048560185185185185
670,5895,1.0,0.048625
671,5896,0.0,0.048733796296296296
672,5893,1.0,0.048978009259259256
673,5893,0.0,0.04899537037037037
674,5893,1.0,0.04902777777777778
675,6253,1.0,0.04904861111111111
676,6253,0.0,0.049054398148148146
677,6632,1.0,0.049090277777777774
678,6632,0.0,0.049116898148148146
679,6632,1.0,0.04912037037037037
680,6253,1.0,0.049125
681,6632,0.0,0.049125
682,6632,1.0,0.04912847222222222
683,6253,0.0,0.04913194444444444
684,6632,0.0,0.04913888888888889
685,6632,1.0,0.04914236111111111
686,6632,0.0,0.049152777777777774
687,6632,1.0,0.04915509259259259
688,6632,0.0,0.04915972222222222
689,6632,1.0,0.04916203703703704
690,6253,1.0,0.049164351851851855
691,6632,0.0,0.04916898148148148
692,6253,0.0,0.049171296296296296
693,5893,0.0,0.049179398148148146
694,6632,1.0,0.04918171296296296
695,6632,0.0,0.049185185185185186
696,6632,1.0,0.04919097222222222
697,6632,0.0,0.04919444444444444
698,6632,1.0,0.049200231481481484
699,6632,0.0,0.04920138888888889
700,5893,1.0,0.04922453703703704
701,5893,0.0,0.049289351851851855
702,6632,1.0,0.049291666666666664
703,6632,0.0,0.04929282407407407
704,6632,1.0,0.04929861111111111
705,6632,0.0,0.04930092592592593
706,6632,1.0,0.049305555555555554
707,6632,0.0,0.04930671296296296
708,5893,1.0,0.04937152777777778
709,5893,0.0,0.04939004629629629
710,5893,1.0,0.04944212962962963
711,5895,0.0,0.04945138888888889
712,5893,0.0,0.049511574074074076
713,5895,1.0,0.049568287037037036
714,5893,1.0,0.04957291666666667
715,5895,0.0,0.0495787037037037
716,5893,0.0,0.04959837962962963
717,5893,1.0,0.049623842592592594
718,5893,0.0,0.04962615740740741
719,6632,1.0,0.04966087962962963
720,6632,0.0,0.04966203703703704
721,5895,1.0,0.04973958333333333
722,6632,1.0,0.04975115740740741
723,6632,0.0,0.04975347222222222
724,5893,1.0,0.050136574074074076
725,5893,0.0,0.050138888888888886
726,5895,0.0,0.05026736111111111
727,5895,1.0,0.050325231481481485
728,5895,0.0,0.05036111111111111
729,5895,1.0,0.05042708333333333
730,5893,1.0,0.050827546296296294
731,5895,0.0,0.05098263888888889
732,5893,0.0,0.05110300925925926
733,5895,1.0,0.05110763888888889
734,5893,1.0,0.051126157407407405
735,5893,0.0,0.05113773148148148
736,5893,1.0,0.0511712962962963
737,5893,0.0,0.051194444444444445
738,5895,0.0,0.051306712962962964
739,5895,1.0,0.05138541666666667
740,5895,0.0,0.05155902777777778
741,5895,1.0,0.05166435185185185
742,5895,0.0,0.051896990740740744
743,5895,1.0,0.051973379629629626
744,5895,0.0,0.05197569444444444
745,5895,1.0,0.052042824074074075
746,5895,0.0,0.05210416666666667
747,5895,1.0,0.05228587962962963
748,5895,0.0,0.052662037037037035
749,5895,1.0,0.05273958333333333
750,5895,0.0,0.05285763888888889
751,5895,1.0,0.052952546296296296
752,5895,0.0,0.05295486111111111
753,5895,1.0,0.05301851851851852
754,5895,0.0,0.0532349537037037
755,5895,1.0,0.053300925925925925
756,5895,0.0,0.053434027777777775
757,5895,1.0,0.05349884259259259
758,5895,0.0,0.053538194444444444
759,5895,1.0,0.05363078703703704
760,5895,0.0,0.05408912037037037
761,5895,1.0,0.05415162037037037
762,5893,1.0,0.0544849537037037
763,5893,0.0,0.05449189814814815
764,5893,1.0,0.05456712962962963
765,6253,1.0,0.054685185185185184
766,6253,0.0,0.054689814814814816
767,6253,1.0,0.054738425925925926
768,6253,0.0,0.05478935185185185
769,6253,1.0,0.05482175925925926
770,6253,0.0,0.0548275462962963
771,5895,0.0,0.05510416666666667
772,5895,1.0,0.055163194444444445
773,5893,0.0,0.05538194444444444
774,5893,1.0,0.05542361111111111
775,5893,0.0,0.05543171296296296
776,5893,1.0,0.05547337962962963
777,5893,0.0,0.055475694444444446
778,5893,1.0,0.055511574074074074
